"code","distribution","ncuts","ncond","run","truemean","trueshape","truesdlog"
"gam_cut025_cond150_rep053","gamma",25,150,53,7.44444444444444,4.2,NA
"gam_cut025_cond150_rep054","gamma",25,150,54,10.6666666666667,4.2,NA
"gam_cut025_cond150_rep055","gamma",25,150,55,13.8888888888889,4.2,NA
"gam_cut025_cond150_rep056","gamma",25,150,56,17.1111111111111,4.2,NA
"gam_cut025_cond150_rep057","gamma",25,150,57,20.3333333333333,4.2,NA
"gam_cut025_cond150_rep058","gamma",25,150,58,23.5555555555556,4.2,NA
"gam_cut025_cond150_rep059","gamma",25,150,59,26.7777777777778,4.2,NA
"gam_cut025_cond150_rep060","gamma",25,150,60,30,4.2,NA
"gam_cut025_cond150_rep061","gamma",25,150,61,1,6.2,NA
"gam_cut025_cond150_rep062","gamma",25,150,62,4.22222222222222,6.2,NA
"gam_cut025_cond150_rep063","gamma",25,150,63,7.44444444444444,6.2,NA
"gam_cut025_cond150_rep064","gamma",25,150,64,10.6666666666667,6.2,NA
"gam_cut025_cond150_rep065","gamma",25,150,65,13.8888888888889,6.2,NA
"gam_cut025_cond150_rep066","gamma",25,150,66,17.1111111111111,6.2,NA
"gam_cut025_cond150_rep067","gamma",25,150,67,20.3333333333333,6.2,NA
"gam_cut025_cond150_rep068","gamma",25,150,68,23.5555555555556,6.2,NA
"gam_cut025_cond150_rep069","gamma",25,150,69,26.7777777777778,6.2,NA
"gam_cut025_cond150_rep070","gamma",25,150,70,30,6.2,NA
"gam_cut025_cond150_rep071","gamma",25,150,71,1,9.2,NA
"gam_cut025_cond150_rep072","gamma",25,150,72,4.22222222222222,9.2,NA
"gam_cut025_cond150_rep073","gamma",25,150,73,7.44444444444444,9.2,NA
"gam_cut025_cond150_rep074","gamma",25,150,74,10.6666666666667,9.2,NA
"gam_cut025_cond150_rep075","gamma",25,150,75,13.8888888888889,9.2,NA
"gam_cut025_cond150_rep076","gamma",25,150,76,17.1111111111111,9.2,NA
"gam_cut025_cond150_rep077","gamma",25,150,77,20.3333333333333,9.2,NA
"gam_cut025_cond150_rep078","gamma",25,150,78,23.5555555555556,9.2,NA
"gam_cut025_cond150_rep079","gamma",25,150,79,26.7777777777778,9.2,NA
"gam_cut025_cond150_rep080","gamma",25,150,80,30,9.2,NA
"gam_cut025_cond150_rep081","gamma",25,150,81,1,13.5,NA
"gam_cut025_cond150_rep082","gamma",25,150,82,4.22222222222222,13.5,NA
"gam_cut025_cond150_rep083","gamma",25,150,83,7.44444444444444,13.5,NA
"gam_cut025_cond150_rep084","gamma",25,150,84,10.6666666666667,13.5,NA
"gam_cut025_cond150_rep085","gamma",25,150,85,13.8888888888889,13.5,NA
"gam_cut025_cond150_rep086","gamma",25,150,86,17.1111111111111,13.5,NA
"gam_cut025_cond150_rep087","gamma",25,150,87,20.3333333333333,13.5,NA
"gam_cut025_cond150_rep088","gamma",25,150,88,23.5555555555556,13.5,NA
"gam_cut025_cond150_rep089","gamma",25,150,89,26.7777777777778,13.5,NA
"gam_cut025_cond150_rep090","gamma",25,150,90,30,13.5,NA
"gam_cut025_cond150_rep091","gamma",25,150,91,1,20,NA
"gam_cut025_cond150_rep092","gamma",25,150,92,4.22222222222222,20,NA
"gam_cut025_cond150_rep093","gamma",25,150,93,7.44444444444444,20,NA
"gam_cut025_cond150_rep094","gamma",25,150,94,10.6666666666667,20,NA
"gam_cut025_cond150_rep095","gamma",25,150,95,13.8888888888889,20,NA
"gam_cut025_cond150_rep096","gamma",25,150,96,17.1111111111111,20,NA
"gam_cut025_cond150_rep097","gamma",25,150,97,20.3333333333333,20,NA
"gam_cut025_cond150_rep098","gamma",25,150,98,23.5555555555556,20,NA
"gam_cut025_cond150_rep099","gamma",25,150,99,26.7777777777778,20,NA
"gam_cut025_cond150_rep100","gamma",25,150,100,30,20,NA
"gam_cut025_cond200_rep001","gamma",25,200,1,1,0.6,NA
"gam_cut025_cond200_rep002","gamma",25,200,2,4.22222222222222,0.6,NA
"gam_cut025_cond200_rep003","gamma",25,200,3,7.44444444444444,0.6,NA
"gam_cut025_cond200_rep004","gamma",25,200,4,10.6666666666667,0.6,NA
"gam_cut025_cond200_rep005","gamma",25,200,5,13.8888888888889,0.6,NA
"gam_cut025_cond200_rep006","gamma",25,200,6,17.1111111111111,0.6,NA
"gam_cut025_cond200_rep007","gamma",25,200,7,20.3333333333333,0.6,NA
"gam_cut025_cond200_rep008","gamma",25,200,8,23.5555555555556,0.6,NA
"gam_cut025_cond200_rep009","gamma",25,200,9,26.7777777777778,0.6,NA
"gam_cut025_cond200_rep010","gamma",25,200,10,30,0.6,NA
"gam_cut025_cond200_rep011","gamma",25,200,11,1,0.9,NA
"gam_cut025_cond200_rep012","gamma",25,200,12,4.22222222222222,0.9,NA
"gam_cut025_cond200_rep013","gamma",25,200,13,7.44444444444444,0.9,NA
"gam_cut025_cond200_rep014","gamma",25,200,14,10.6666666666667,0.9,NA
"gam_cut025_cond200_rep015","gamma",25,200,15,13.8888888888889,0.9,NA
"gam_cut025_cond200_rep016","gamma",25,200,16,17.1111111111111,0.9,NA
"gam_cut025_cond200_rep017","gamma",25,200,17,20.3333333333333,0.9,NA
"gam_cut025_cond200_rep018","gamma",25,200,18,23.5555555555556,0.9,NA
"gam_cut025_cond200_rep019","gamma",25,200,19,26.7777777777778,0.9,NA
"gam_cut025_cond200_rep020","gamma",25,200,20,30,0.9,NA
"gam_cut025_cond200_rep021","gamma",25,200,21,1,1.3,NA
"gam_cut025_cond200_rep022","gamma",25,200,22,4.22222222222222,1.3,NA
"gam_cut025_cond200_rep023","gamma",25,200,23,7.44444444444444,1.3,NA
"gam_cut025_cond200_rep024","gamma",25,200,24,10.6666666666667,1.3,NA
"gam_cut025_cond200_rep025","gamma",25,200,25,13.8888888888889,1.3,NA
"gam_cut025_cond200_rep026","gamma",25,200,26,17.1111111111111,1.3,NA
"gam_cut025_cond200_rep027","gamma",25,200,27,20.3333333333333,1.3,NA
"gam_cut025_cond200_rep028","gamma",25,200,28,23.5555555555556,1.3,NA
"gam_cut025_cond200_rep029","gamma",25,200,29,26.7777777777778,1.3,NA
"gam_cut025_cond200_rep030","gamma",25,200,30,30,1.3,NA
"gam_cut025_cond200_rep031","gamma",25,200,31,1,1.9,NA
"gam_cut025_cond200_rep032","gamma",25,200,32,4.22222222222222,1.9,NA
"gam_cut025_cond200_rep033","gamma",25,200,33,7.44444444444444,1.9,NA
"gam_cut025_cond200_rep034","gamma",25,200,34,10.6666666666667,1.9,NA
"gam_cut025_cond200_rep035","gamma",25,200,35,13.8888888888889,1.9,NA
"gam_cut025_cond200_rep036","gamma",25,200,36,17.1111111111111,1.9,NA
"gam_cut025_cond200_rep037","gamma",25,200,37,20.3333333333333,1.9,NA
"gam_cut025_cond200_rep038","gamma",25,200,38,23.5555555555556,1.9,NA
"gam_cut025_cond200_rep039","gamma",25,200,39,26.7777777777778,1.9,NA
"gam_cut025_cond200_rep040","gamma",25,200,40,30,1.9,NA
"gam_cut025_cond200_rep041","gamma",25,200,41,1,2.9,NA
"gam_cut025_cond200_rep042","gamma",25,200,42,4.22222222222222,2.9,NA
"gam_cut025_cond200_rep043","gamma",25,200,43,7.44444444444444,2.9,NA
"gam_cut025_cond200_rep044","gamma",25,200,44,10.6666666666667,2.9,NA
"gam_cut025_cond200_rep045","gamma",25,200,45,13.8888888888889,2.9,NA
"gam_cut025_cond200_rep046","gamma",25,200,46,17.1111111111111,2.9,NA
"gam_cut025_cond200_rep047","gamma",25,200,47,20.3333333333333,2.9,NA
"gam_cut025_cond200_rep048","gamma",25,200,48,23.5555555555556,2.9,NA
"gam_cut025_cond200_rep049","gamma",25,200,49,26.7777777777778,2.9,NA
"gam_cut025_cond200_rep050","gamma",25,200,50,30,2.9,NA
"gam_cut025_cond200_rep051","gamma",25,200,51,1,4.2,NA
"gam_cut025_cond200_rep052","gamma",25,200,52,4.22222222222222,4.2,NA
"gam_cut025_cond200_rep053","gamma",25,200,53,7.44444444444444,4.2,NA
"gam_cut025_cond200_rep054","gamma",25,200,54,10.6666666666667,4.2,NA
"gam_cut025_cond200_rep055","gamma",25,200,55,13.8888888888889,4.2,NA
"gam_cut025_cond200_rep056","gamma",25,200,56,17.1111111111111,4.2,NA
"gam_cut025_cond200_rep057","gamma",25,200,57,20.3333333333333,4.2,NA
"gam_cut025_cond200_rep058","gamma",25,200,58,23.5555555555556,4.2,NA
"gam_cut025_cond200_rep059","gamma",25,200,59,26.7777777777778,4.2,NA
"gam_cut025_cond200_rep060","gamma",25,200,60,30,4.2,NA
"gam_cut025_cond200_rep061","gamma",25,200,61,1,6.2,NA
"gam_cut025_cond200_rep062","gamma",25,200,62,4.22222222222222,6.2,NA
"gam_cut025_cond200_rep063","gamma",25,200,63,7.44444444444444,6.2,NA
"gam_cut025_cond200_rep064","gamma",25,200,64,10.6666666666667,6.2,NA
"gam_cut025_cond200_rep065","gamma",25,200,65,13.8888888888889,6.2,NA
"gam_cut025_cond200_rep066","gamma",25,200,66,17.1111111111111,6.2,NA
"gam_cut025_cond200_rep067","gamma",25,200,67,20.3333333333333,6.2,NA
"gam_cut025_cond200_rep068","gamma",25,200,68,23.5555555555556,6.2,NA
"gam_cut025_cond200_rep069","gamma",25,200,69,26.7777777777778,6.2,NA
"gam_cut025_cond200_rep070","gamma",25,200,70,30,6.2,NA
"gam_cut025_cond200_rep071","gamma",25,200,71,1,9.2,NA
"gam_cut025_cond200_rep072","gamma",25,200,72,4.22222222222222,9.2,NA
"gam_cut025_cond200_rep073","gamma",25,200,73,7.44444444444444,9.2,NA
"gam_cut025_cond200_rep074","gamma",25,200,74,10.6666666666667,9.2,NA
"gam_cut025_cond200_rep075","gamma",25,200,75,13.8888888888889,9.2,NA
"gam_cut025_cond200_rep076","gamma",25,200,76,17.1111111111111,9.2,NA
"gam_cut025_cond200_rep077","gamma",25,200,77,20.3333333333333,9.2,NA
"gam_cut025_cond200_rep078","gamma",25,200,78,23.5555555555556,9.2,NA
"gam_cut025_cond200_rep079","gamma",25,200,79,26.7777777777778,9.2,NA
"gam_cut025_cond200_rep080","gamma",25,200,80,30,9.2,NA
"gam_cut025_cond200_rep081","gamma",25,200,81,1,13.5,NA
"gam_cut025_cond200_rep082","gamma",25,200,82,4.22222222222222,13.5,NA
"gam_cut025_cond200_rep083","gamma",25,200,83,7.44444444444444,13.5,NA
"gam_cut025_cond200_rep084","gamma",25,200,84,10.6666666666667,13.5,NA
"gam_cut025_cond200_rep085","gamma",25,200,85,13.8888888888889,13.5,NA
"gam_cut025_cond200_rep086","gamma",25,200,86,17.1111111111111,13.5,NA
"gam_cut025_cond200_rep087","gamma",25,200,87,20.3333333333333,13.5,NA
"gam_cut025_cond200_rep088","gamma",25,200,88,23.5555555555556,13.5,NA
"gam_cut025_cond200_rep089","gamma",25,200,89,26.7777777777778,13.5,NA
"gam_cut025_cond200_rep090","gamma",25,200,90,30,13.5,NA
"gam_cut025_cond200_rep091","gamma",25,200,91,1,20,NA
"gam_cut025_cond200_rep092","gamma",25,200,92,4.22222222222222,20,NA
"gam_cut025_cond200_rep093","gamma",25,200,93,7.44444444444444,20,NA
"gam_cut025_cond200_rep094","gamma",25,200,94,10.6666666666667,20,NA
"gam_cut025_cond200_rep095","gamma",25,200,95,13.8888888888889,20,NA
"gam_cut025_cond200_rep096","gamma",25,200,96,17.1111111111111,20,NA
"gam_cut025_cond200_rep097","gamma",25,200,97,20.3333333333333,20,NA
"gam_cut025_cond200_rep098","gamma",25,200,98,23.5555555555556,20,NA
"gam_cut025_cond200_rep099","gamma",25,200,99,26.7777777777778,20,NA
"gam_cut025_cond200_rep100","gamma",25,200,100,30,20,NA
"gam_cut025_cond300_rep001","gamma",25,300,1,1,0.6,NA
"gam_cut025_cond300_rep002","gamma",25,300,2,4.22222222222222,0.6,NA
"gam_cut025_cond300_rep003","gamma",25,300,3,7.44444444444444,0.6,NA
"gam_cut025_cond300_rep004","gamma",25,300,4,10.6666666666667,0.6,NA
"gam_cut025_cond300_rep005","gamma",25,300,5,13.8888888888889,0.6,NA
"gam_cut025_cond300_rep006","gamma",25,300,6,17.1111111111111,0.6,NA
"gam_cut025_cond300_rep007","gamma",25,300,7,20.3333333333333,0.6,NA
"gam_cut025_cond300_rep008","gamma",25,300,8,23.5555555555556,0.6,NA
"gam_cut025_cond300_rep009","gamma",25,300,9,26.7777777777778,0.6,NA
"gam_cut025_cond300_rep010","gamma",25,300,10,30,0.6,NA
"gam_cut025_cond300_rep011","gamma",25,300,11,1,0.9,NA
"gam_cut025_cond300_rep012","gamma",25,300,12,4.22222222222222,0.9,NA
"gam_cut025_cond300_rep013","gamma",25,300,13,7.44444444444444,0.9,NA
"gam_cut025_cond300_rep014","gamma",25,300,14,10.6666666666667,0.9,NA
"gam_cut025_cond300_rep015","gamma",25,300,15,13.8888888888889,0.9,NA
"gam_cut025_cond300_rep016","gamma",25,300,16,17.1111111111111,0.9,NA
"gam_cut025_cond300_rep017","gamma",25,300,17,20.3333333333333,0.9,NA
"gam_cut025_cond300_rep018","gamma",25,300,18,23.5555555555556,0.9,NA
"gam_cut025_cond300_rep019","gamma",25,300,19,26.7777777777778,0.9,NA
"gam_cut025_cond300_rep020","gamma",25,300,20,30,0.9,NA
"gam_cut025_cond300_rep021","gamma",25,300,21,1,1.3,NA
"gam_cut025_cond300_rep022","gamma",25,300,22,4.22222222222222,1.3,NA
"gam_cut025_cond300_rep023","gamma",25,300,23,7.44444444444444,1.3,NA
"gam_cut025_cond300_rep024","gamma",25,300,24,10.6666666666667,1.3,NA
"gam_cut025_cond300_rep025","gamma",25,300,25,13.8888888888889,1.3,NA
"gam_cut025_cond300_rep026","gamma",25,300,26,17.1111111111111,1.3,NA
"gam_cut025_cond300_rep027","gamma",25,300,27,20.3333333333333,1.3,NA
"gam_cut025_cond300_rep028","gamma",25,300,28,23.5555555555556,1.3,NA
"gam_cut025_cond300_rep029","gamma",25,300,29,26.7777777777778,1.3,NA
"gam_cut025_cond300_rep030","gamma",25,300,30,30,1.3,NA
"gam_cut025_cond300_rep031","gamma",25,300,31,1,1.9,NA
"gam_cut025_cond300_rep032","gamma",25,300,32,4.22222222222222,1.9,NA
"gam_cut025_cond300_rep033","gamma",25,300,33,7.44444444444444,1.9,NA
"gam_cut025_cond300_rep034","gamma",25,300,34,10.6666666666667,1.9,NA
"gam_cut025_cond300_rep035","gamma",25,300,35,13.8888888888889,1.9,NA
"gam_cut025_cond300_rep036","gamma",25,300,36,17.1111111111111,1.9,NA
"gam_cut025_cond300_rep037","gamma",25,300,37,20.3333333333333,1.9,NA
"gam_cut025_cond300_rep038","gamma",25,300,38,23.5555555555556,1.9,NA
"gam_cut025_cond300_rep039","gamma",25,300,39,26.7777777777778,1.9,NA
"gam_cut025_cond300_rep040","gamma",25,300,40,30,1.9,NA
"gam_cut025_cond300_rep041","gamma",25,300,41,1,2.9,NA
"gam_cut025_cond300_rep042","gamma",25,300,42,4.22222222222222,2.9,NA
"gam_cut025_cond300_rep043","gamma",25,300,43,7.44444444444444,2.9,NA
"gam_cut025_cond300_rep044","gamma",25,300,44,10.6666666666667,2.9,NA
"gam_cut025_cond300_rep045","gamma",25,300,45,13.8888888888889,2.9,NA
"gam_cut025_cond300_rep046","gamma",25,300,46,17.1111111111111,2.9,NA
"gam_cut025_cond300_rep047","gamma",25,300,47,20.3333333333333,2.9,NA
"gam_cut025_cond300_rep048","gamma",25,300,48,23.5555555555556,2.9,NA
"gam_cut025_cond300_rep049","gamma",25,300,49,26.7777777777778,2.9,NA
"gam_cut025_cond300_rep050","gamma",25,300,50,30,2.9,NA
"gam_cut025_cond300_rep051","gamma",25,300,51,1,4.2,NA
"gam_cut025_cond300_rep052","gamma",25,300,52,4.22222222222222,4.2,NA
"gam_cut025_cond300_rep053","gamma",25,300,53,7.44444444444444,4.2,NA
"gam_cut025_cond300_rep054","gamma",25,300,54,10.6666666666667,4.2,NA
"gam_cut025_cond300_rep055","gamma",25,300,55,13.8888888888889,4.2,NA
"gam_cut025_cond300_rep056","gamma",25,300,56,17.1111111111111,4.2,NA
"gam_cut025_cond300_rep057","gamma",25,300,57,20.3333333333333,4.2,NA
"gam_cut025_cond300_rep058","gamma",25,300,58,23.5555555555556,4.2,NA
"gam_cut025_cond300_rep059","gamma",25,300,59,26.7777777777778,4.2,NA
"gam_cut025_cond300_rep060","gamma",25,300,60,30,4.2,NA
"gam_cut025_cond300_rep061","gamma",25,300,61,1,6.2,NA
"gam_cut025_cond300_rep062","gamma",25,300,62,4.22222222222222,6.2,NA
"gam_cut025_cond300_rep063","gamma",25,300,63,7.44444444444444,6.2,NA
"gam_cut025_cond300_rep064","gamma",25,300,64,10.6666666666667,6.2,NA
"gam_cut025_cond300_rep065","gamma",25,300,65,13.8888888888889,6.2,NA
"gam_cut025_cond300_rep066","gamma",25,300,66,17.1111111111111,6.2,NA
"gam_cut025_cond300_rep067","gamma",25,300,67,20.3333333333333,6.2,NA
"gam_cut025_cond300_rep068","gamma",25,300,68,23.5555555555556,6.2,NA
"gam_cut025_cond300_rep069","gamma",25,300,69,26.7777777777778,6.2,NA
"gam_cut025_cond300_rep070","gamma",25,300,70,30,6.2,NA
"gam_cut025_cond300_rep071","gamma",25,300,71,1,9.2,NA
"gam_cut025_cond300_rep072","gamma",25,300,72,4.22222222222222,9.2,NA
"gam_cut025_cond300_rep073","gamma",25,300,73,7.44444444444444,9.2,NA
"gam_cut025_cond300_rep074","gamma",25,300,74,10.6666666666667,9.2,NA
"gam_cut025_cond300_rep075","gamma",25,300,75,13.8888888888889,9.2,NA
"gam_cut025_cond300_rep076","gamma",25,300,76,17.1111111111111,9.2,NA
"gam_cut025_cond300_rep077","gamma",25,300,77,20.3333333333333,9.2,NA
"gam_cut025_cond300_rep078","gamma",25,300,78,23.5555555555556,9.2,NA
"gam_cut025_cond300_rep079","gamma",25,300,79,26.7777777777778,9.2,NA
"gam_cut025_cond300_rep080","gamma",25,300,80,30,9.2,NA
"gam_cut025_cond300_rep081","gamma",25,300,81,1,13.5,NA
"gam_cut025_cond300_rep082","gamma",25,300,82,4.22222222222222,13.5,NA
"gam_cut025_cond300_rep083","gamma",25,300,83,7.44444444444444,13.5,NA
"gam_cut025_cond300_rep084","gamma",25,300,84,10.6666666666667,13.5,NA
"gam_cut025_cond300_rep085","gamma",25,300,85,13.8888888888889,13.5,NA
"gam_cut025_cond300_rep086","gamma",25,300,86,17.1111111111111,13.5,NA
"gam_cut025_cond300_rep087","gamma",25,300,87,20.3333333333333,13.5,NA
"gam_cut025_cond300_rep088","gamma",25,300,88,23.5555555555556,13.5,NA
"gam_cut025_cond300_rep089","gamma",25,300,89,26.7777777777778,13.5,NA
"gam_cut025_cond300_rep090","gamma",25,300,90,30,13.5,NA
"gam_cut025_cond300_rep091","gamma",25,300,91,1,20,NA
"gam_cut025_cond300_rep092","gamma",25,300,92,4.22222222222222,20,NA
"gam_cut025_cond300_rep093","gamma",25,300,93,7.44444444444444,20,NA
"gam_cut025_cond300_rep094","gamma",25,300,94,10.6666666666667,20,NA
"gam_cut025_cond300_rep095","gamma",25,300,95,13.8888888888889,20,NA
"gam_cut025_cond300_rep096","gamma",25,300,96,17.1111111111111,20,NA
"gam_cut025_cond300_rep097","gamma",25,300,97,20.3333333333333,20,NA
"gam_cut025_cond300_rep098","gamma",25,300,98,23.5555555555556,20,NA
"gam_cut025_cond300_rep099","gamma",25,300,99,26.7777777777778,20,NA
"gam_cut025_cond300_rep100","gamma",25,300,100,30,20,NA
"gam_cut025_cond500_rep001","gamma",25,500,1,1,0.6,NA
"gam_cut025_cond500_rep002","gamma",25,500,2,4.22222222222222,0.6,NA
"gam_cut025_cond500_rep003","gamma",25,500,3,7.44444444444444,0.6,NA
"gam_cut025_cond500_rep004","gamma",25,500,4,10.6666666666667,0.6,NA
"gam_cut025_cond500_rep005","gamma",25,500,5,13.8888888888889,0.6,NA
"gam_cut025_cond500_rep006","gamma",25,500,6,17.1111111111111,0.6,NA
"gam_cut025_cond500_rep007","gamma",25,500,7,20.3333333333333,0.6,NA
"gam_cut025_cond500_rep008","gamma",25,500,8,23.5555555555556,0.6,NA
"gam_cut025_cond500_rep009","gamma",25,500,9,26.7777777777778,0.6,NA
"gam_cut025_cond500_rep010","gamma",25,500,10,30,0.6,NA
"gam_cut025_cond500_rep011","gamma",25,500,11,1,0.9,NA
"gam_cut025_cond500_rep012","gamma",25,500,12,4.22222222222222,0.9,NA
"gam_cut025_cond500_rep013","gamma",25,500,13,7.44444444444444,0.9,NA
"gam_cut025_cond500_rep014","gamma",25,500,14,10.6666666666667,0.9,NA
"gam_cut025_cond500_rep015","gamma",25,500,15,13.8888888888889,0.9,NA
"gam_cut025_cond500_rep016","gamma",25,500,16,17.1111111111111,0.9,NA
"gam_cut025_cond500_rep017","gamma",25,500,17,20.3333333333333,0.9,NA
"gam_cut025_cond500_rep018","gamma",25,500,18,23.5555555555556,0.9,NA
"gam_cut025_cond500_rep019","gamma",25,500,19,26.7777777777778,0.9,NA
"gam_cut025_cond500_rep020","gamma",25,500,20,30,0.9,NA
"gam_cut025_cond500_rep021","gamma",25,500,21,1,1.3,NA
"gam_cut025_cond500_rep022","gamma",25,500,22,4.22222222222222,1.3,NA
"gam_cut025_cond500_rep023","gamma",25,500,23,7.44444444444444,1.3,NA
"gam_cut025_cond500_rep024","gamma",25,500,24,10.6666666666667,1.3,NA
"gam_cut025_cond500_rep025","gamma",25,500,25,13.8888888888889,1.3,NA
"gam_cut025_cond500_rep026","gamma",25,500,26,17.1111111111111,1.3,NA
"gam_cut025_cond500_rep027","gamma",25,500,27,20.3333333333333,1.3,NA
"gam_cut025_cond500_rep028","gamma",25,500,28,23.5555555555556,1.3,NA
"gam_cut025_cond500_rep029","gamma",25,500,29,26.7777777777778,1.3,NA
"gam_cut025_cond500_rep030","gamma",25,500,30,30,1.3,NA
"gam_cut025_cond500_rep031","gamma",25,500,31,1,1.9,NA
"gam_cut025_cond500_rep032","gamma",25,500,32,4.22222222222222,1.9,NA
"gam_cut025_cond500_rep033","gamma",25,500,33,7.44444444444444,1.9,NA
"gam_cut025_cond500_rep034","gamma",25,500,34,10.6666666666667,1.9,NA
"gam_cut025_cond500_rep035","gamma",25,500,35,13.8888888888889,1.9,NA
"gam_cut025_cond500_rep036","gamma",25,500,36,17.1111111111111,1.9,NA
"gam_cut025_cond500_rep037","gamma",25,500,37,20.3333333333333,1.9,NA
"gam_cut025_cond500_rep038","gamma",25,500,38,23.5555555555556,1.9,NA
"gam_cut025_cond500_rep039","gamma",25,500,39,26.7777777777778,1.9,NA
"gam_cut025_cond500_rep040","gamma",25,500,40,30,1.9,NA
"gam_cut025_cond500_rep041","gamma",25,500,41,1,2.9,NA
"gam_cut025_cond500_rep042","gamma",25,500,42,4.22222222222222,2.9,NA
"gam_cut025_cond500_rep043","gamma",25,500,43,7.44444444444444,2.9,NA
"gam_cut025_cond500_rep044","gamma",25,500,44,10.6666666666667,2.9,NA
"gam_cut025_cond500_rep045","gamma",25,500,45,13.8888888888889,2.9,NA
"gam_cut025_cond500_rep046","gamma",25,500,46,17.1111111111111,2.9,NA
"gam_cut025_cond500_rep047","gamma",25,500,47,20.3333333333333,2.9,NA
"gam_cut025_cond500_rep048","gamma",25,500,48,23.5555555555556,2.9,NA
"gam_cut025_cond500_rep049","gamma",25,500,49,26.7777777777778,2.9,NA
"gam_cut025_cond500_rep050","gamma",25,500,50,30,2.9,NA
"gam_cut025_cond500_rep051","gamma",25,500,51,1,4.2,NA
"gam_cut025_cond500_rep052","gamma",25,500,52,4.22222222222222,4.2,NA
"gam_cut025_cond500_rep053","gamma",25,500,53,7.44444444444444,4.2,NA
"gam_cut025_cond500_rep054","gamma",25,500,54,10.6666666666667,4.2,NA
"gam_cut025_cond500_rep055","gamma",25,500,55,13.8888888888889,4.2,NA
"gam_cut025_cond500_rep056","gamma",25,500,56,17.1111111111111,4.2,NA
"gam_cut025_cond500_rep057","gamma",25,500,57,20.3333333333333,4.2,NA
"gam_cut025_cond500_rep058","gamma",25,500,58,23.5555555555556,4.2,NA
"gam_cut025_cond500_rep059","gamma",25,500,59,26.7777777777778,4.2,NA
"gam_cut025_cond500_rep060","gamma",25,500,60,30,4.2,NA
"gam_cut025_cond500_rep061","gamma",25,500,61,1,6.2,NA
"gam_cut025_cond500_rep062","gamma",25,500,62,4.22222222222222,6.2,NA
"gam_cut025_cond500_rep063","gamma",25,500,63,7.44444444444444,6.2,NA
"gam_cut025_cond500_rep064","gamma",25,500,64,10.6666666666667,6.2,NA
"gam_cut025_cond500_rep065","gamma",25,500,65,13.8888888888889,6.2,NA
"gam_cut025_cond500_rep066","gamma",25,500,66,17.1111111111111,6.2,NA
"gam_cut025_cond500_rep067","gamma",25,500,67,20.3333333333333,6.2,NA
"gam_cut025_cond500_rep068","gamma",25,500,68,23.5555555555556,6.2,NA
"gam_cut025_cond500_rep069","gamma",25,500,69,26.7777777777778,6.2,NA
"gam_cut025_cond500_rep070","gamma",25,500,70,30,6.2,NA
"gam_cut025_cond500_rep071","gamma",25,500,71,1,9.2,NA
"gam_cut025_cond500_rep072","gamma",25,500,72,4.22222222222222,9.2,NA
"gam_cut025_cond500_rep073","gamma",25,500,73,7.44444444444444,9.2,NA
"gam_cut025_cond500_rep074","gamma",25,500,74,10.6666666666667,9.2,NA
"gam_cut025_cond500_rep075","gamma",25,500,75,13.8888888888889,9.2,NA
"gam_cut025_cond500_rep076","gamma",25,500,76,17.1111111111111,9.2,NA
"gam_cut025_cond500_rep077","gamma",25,500,77,20.3333333333333,9.2,NA
"gam_cut025_cond500_rep078","gamma",25,500,78,23.5555555555556,9.2,NA
"gam_cut025_cond500_rep079","gamma",25,500,79,26.7777777777778,9.2,NA
"gam_cut025_cond500_rep080","gamma",25,500,80,30,9.2,NA
"gam_cut025_cond500_rep081","gamma",25,500,81,1,13.5,NA
"gam_cut025_cond500_rep082","gamma",25,500,82,4.22222222222222,13.5,NA
"gam_cut025_cond500_rep083","gamma",25,500,83,7.44444444444444,13.5,NA
"gam_cut025_cond500_rep084","gamma",25,500,84,10.6666666666667,13.5,NA
"gam_cut025_cond500_rep085","gamma",25,500,85,13.8888888888889,13.5,NA
"gam_cut025_cond500_rep086","gamma",25,500,86,17.1111111111111,13.5,NA
"gam_cut025_cond500_rep087","gamma",25,500,87,20.3333333333333,13.5,NA
"gam_cut025_cond500_rep088","gamma",25,500,88,23.5555555555556,13.5,NA
"gam_cut025_cond500_rep089","gamma",25,500,89,26.7777777777778,13.5,NA
"gam_cut025_cond500_rep090","gamma",25,500,90,30,13.5,NA
"gam_cut025_cond500_rep091","gamma",25,500,91,1,20,NA
"gam_cut025_cond500_rep092","gamma",25,500,92,4.22222222222222,20,NA
"gam_cut025_cond500_rep093","gamma",25,500,93,7.44444444444444,20,NA
"gam_cut025_cond500_rep094","gamma",25,500,94,10.6666666666667,20,NA
"gam_cut025_cond500_rep095","gamma",25,500,95,13.8888888888889,20,NA
"gam_cut025_cond500_rep096","gamma",25,500,96,17.1111111111111,20,NA
"gam_cut025_cond500_rep097","gamma",25,500,97,20.3333333333333,20,NA
"gam_cut025_cond500_rep098","gamma",25,500,98,23.5555555555556,20,NA
"gam_cut025_cond500_rep099","gamma",25,500,99,26.7777777777778,20,NA
"gam_cut025_cond500_rep100","gamma",25,500,100,30,20,NA
"gam_cut025_cond750_rep001","gamma",25,750,1,1,0.6,NA
"gam_cut025_cond750_rep002","gamma",25,750,2,4.22222222222222,0.6,NA
"gam_cut025_cond750_rep003","gamma",25,750,3,7.44444444444444,0.6,NA
"gam_cut025_cond750_rep004","gamma",25,750,4,10.6666666666667,0.6,NA
